Date,RainData,Standardized Precipitation Index,Standardized Precipitation Evapotranspiration Index,DroughtCategory
3/3/2010,184.5290279,-2.090336172,-0.422727308,Severe
3/4/2010,100.474364,-2.447517041,1.450184258,Normal
3/5/2010,65.5767988,-1.561534962,-1.383811335,Extreme
3/6/2010,147.4264828,-2.39989146,0.374087334,Extreme
3/7/2010,7.342588697,1.15146016,-1.328097957,Moderate
3/8/2010,94.95380121,-2.825760587,-0.668321635,Extreme
3/9/2010,67.26467885,0.706443004,2.438677911,Extreme
3/10/2010,184.107177,-2.155753015,2.135037753,Extreme
3/11/2010,2.400605455,2.670968743,0.096105261,Extreme
3/12/2010,110.5629751,2.598564439,-1.571366235,Normal
3/13/2010,148.1327162,-1.646981385,-1.840896524,Severe
3/14/2010,97.0035975,0.686527789,2.724524118,Severe
3/15/2010,17.08060603,-2.831968083,-1.783700421,Normal
3/16/2010,194.492278,2.590731258,1.849009865,Moderate
3/17/2010,103.6020863,0.137923849,-0.786178743,Normal
3/18/2010,122.8372489,-2.740661091,2.913959085,Moderate
3/19/2010,47.32195654,-0.945000042,-0.791065558,Normal
3/20/2010,96.69961702,-2.538903229,-0.890900251,Severe
3/21/2010,85.82989839,-0.642333364,0.824781773,Moderate
3/22/2010,14.9791684,1.019558053,2.76910084,Normal
3/23/2010,21.23207071,-0.180660552,2.857257635,Severe
3/24/2010,167.4945039,-0.697666952,1.243236879,Extreme
3/25/2010,47.96399044,-2.285057727,1.527638194,Moderate
3/26/2010,38.9916543,-1.530365726,0.380413056,Normal
3/27/2010,100.9822903,-2.399140274,1.534654435,Moderate
3/28/2010,153.7494263,1.84499239,2.15867793,Normal
3/29/2010,12.38930372,-2.188561032,-0.083428181,Extreme
3/30/2010,115.3615839,0.572240199,0.719173577,Severe
3/31/2010,23.84208857,-0.943557518,0.223900171,Extreme
4/1/2010,7.292210165,-1.644129692,0.374823681,Moderate
4/2/2010,10.54879043,0.836810637,2.340287459,Severe
4/3/2010,166.8328216,-0.257986144,-0.866299019,Severe
4/4/2010,23.59449673,-0.599127196,-1.750895846,Moderate
4/5/2010,9.030272882,0.557112001,-0.262319338,Severe
4/6/2010,87.57997743,-0.052394229,-1.751488857,Normal
4/7/2010,168.7986944,-1.179094749,-0.009597446,Severe
4/8/2010,52.4816753,0.354367727,2.421048632,Normal
4/9/2010,84.34252351,1.016991459,0.704601123,Moderate
4/10/2010,7.984506513,-2.839841048,2.13259712,Severe
4/11/2010,89.81570283,-0.204769627,-2.002854482,Extreme
4/12/2010,115.5226161,-2.653900292,2.405241555,Moderate
4/13/2010,114.1814108,-1.881567516,0.610722986,Moderate
4/14/2010,66.48533843,0.363052404,-2.809441268,Severe
4/15/2010,63.10663613,2.197133492,0.798713732,Severe
4/16/2010,21.32472379,2.296834075,2.708381738,Moderate
4/17/2010,73.35966413,-2.580335939,-2.524997997,Extreme
4/18/2010,19.89893377,-0.485369482,0.494736783,Moderate
4/19/2010,153.3191889,0.498038898,2.492871617,Moderate
4/20/2010,193.2548595,-2.117580573,-2.94182899,Extreme
4/21/2010,194.0148913,1.5925933,0.785477559,Severe
4/22/2010,173.0142199,1.465411551,-0.150586249,Extreme
4/23/2010,120.1584299,2.420046082,-0.918064088,Extreme
4/24/2010,140.1731394,-2.949083927,0.76521894,Normal
4/25/2010,57.04116054,-1.699894536,-2.683787432,Normal
4/26/2010,126.154084,1.963120005,1.518378278,Normal
4/27/2010,91.12990989,1.023480305,-2.973123138,Normal
4/28/2010,96.40346796,2.366339122,-1.158385537,Extreme
4/29/2010,151.5553121,-2.656922073,0.023751826,Moderate
4/30/2010,56.38367112,0.581783794,-0.737866497,Moderate
5/1/2010,63.60792234,0.414279449,-1.155144389,Severe
5/2/2010,184.9283582,-2.785953502,1.985010873,Normal
5/3/2010,11.24485897,0.081132461,2.608995446,Extreme
5/4/2010,97.12685968,0.657121868,2.242276109,Normal
5/5/2010,182.5601601,-1.852240955,0.134587878,Normal
5/6/2010,122.0726016,-1.360022501,2.304985051,Normal
5/7/2010,109.2814148,0.842084078,2.525169391,Normal
5/8/2010,49.94883585,-0.190194314,-0.544569618,Normal
5/9/2010,68.65509781,2.148081945,-1.299324843,Extreme
5/10/2010,170.4096832,-0.945709404,-2.410408765,Severe
5/11/2010,111.8436264,-1.40004205,-0.125448474,Moderate
5/12/2010,102.9484388,2.909195642,2.677781523,Moderate
5/13/2010,19.91594271,2.466814621,0.365445168,Normal
5/14/2010,3.205631291,-2.82604353,1.005372611,Moderate
5/15/2010,192.7370377,1.624371692,-2.322697089,Severe
5/16/2010,75.39723346,-2.337991357,-2.138882015,Normal
5/17/2010,120.6426124,-2.835088831,-0.213160428,Severe
5/18/2010,15.94301464,-1.357826904,2.707588794,Moderate
5/19/2010,136.6228571,-1.383924726,-0.83529215,Severe
5/20/2010,186.5133417,1.915912574,2.264904248,Moderate
5/21/2010,115.1330506,1.264003476,-2.278268439,Normal
5/22/2010,25.22306448,2.889656564,0.702103242,Extreme
5/23/2010,116.3443055,1.269077402,0.603677861,Moderate
5/24/2010,153.2694426,-0.49046668,2.1592485,Moderate
5/25/2010,81.28330731,1.193565966,-2.980099774,Moderate
5/26/2010,175.9675496,2.996754403,-1.860409997,Severe
5/27/2010,129.7365907,1.260851295,-1.681874247,Severe
5/28/2010,179.8497837,1.570088136,2.699796529,Extreme
5/29/2010,124.7010622,2.630190091,-2.077838062,Normal
5/30/2010,26.2575944,-2.318092432,-2.778225899,Moderate
5/31/2010,61.93834222,1.228705761,0.206768968,Normal
6/1/2010,40.35898965,2.104835748,0.171350775,Moderate
6/2/2010,181.7652995,2.726271601,2.064281792,Moderate
6/3/2010,152.0800135,-1.734184262,2.693157901,Normal
6/4/2010,135.2796738,0.023574046,0.231272653,Normal
6/5/2010,60.19326393,1.083329086,2.579965095,Moderate
6/6/2010,36.80895441,-1.515193623,1.350954908,Severe
6/7/2010,151.2902176,0.60283718,-1.412645232,Severe
6/8/2010,94.83158918,-1.454527305,2.570524266,Extreme
6/9/2010,45.15791043,-0.999257877,1.004659057,Severe
6/10/2010,123.3243956,-0.350887821,-0.515424404,Severe
6/11/2010,8.066770428,0.175140592,1.081452507,Normal
6/12/2010,65.23405083,-0.30380477,-0.592123034,Normal
6/13/2010,93.71139892,-0.040826881,-2.314897392,Severe
6/14/2010,29.59166682,-1.208467462,1.313872483,Severe
6/15/2010,196.9308955,-2.046209436,1.944525673,Moderate
6/16/2010,41.81947292,-2.715900136,1.372837194,Normal
6/17/2010,26.07062601,-1.824127665,-1.625311993,Extreme
6/18/2010,40.70697478,0.491661849,2.739810081,Normal
6/19/2010,153.8122266,1.716692687,-2.84847263,Extreme
6/20/2010,85.10113185,-1.984514415,-1.003888216,Severe
6/21/2010,113.083188,-2.348667853,-1.439445393,Normal
6/22/2010,4.201831397,1.495742163,-2.711242634,Extreme
6/23/2010,6.886261715,-1.169050017,-0.565621842,Normal
6/24/2010,89.16510997,2.708996635,0.738689041,Severe
6/25/2010,163.3310486,1.285907824,2.295317181,Severe
6/26/2010,177.0477757,-1.039463717,2.938138297,Extreme
6/27/2010,17.34131352,-1.262743513,1.848537518,Extreme
6/28/2010,107.6726204,0.142190318,-0.187916888,Extreme
6/29/2010,182.6459373,-2.52513199,1.342226556,Normal
6/30/2010,77.59455088,-2.293940924,2.061742732,Severe
7/1/2010,165.9131663,-1.944852712,-0.208156821,Moderate
7/2/2010,26.73913088,1.64834156,1.710326604,Normal
7/3/2010,187.0788979,0.083144156,-0.10408549,Extreme
7/4/2010,150.2846635,-2.936597263,-0.681024055,Severe
7/5/2010,188.2668786,1.041099165,0.156545027,Extreme
7/6/2010,135.3234467,-0.457858928,1.055128426,Severe
7/7/2010,72.6807864,0.06511419,1.361292338,Extreme
7/8/2010,187.6362345,-1.71530254,-0.859582387,Severe
7/9/2010,55.11335526,0.31069337,0.427921509,Normal
7/10/2010,66.43450441,2.874919439,2.459225244,Severe
7/11/2010,140.1616836,-2.559331854,2.857877401,Moderate
7/12/2010,153.0632599,-1.296495602,-1.636511453,Extreme
7/13/2010,185.8806968,-1.542014443,-1.843013006,Normal
7/14/2010,40.96048181,-1.508704135,1.060113801,Moderate
7/15/2010,159.599607,-0.727761855,-0.511896685,Moderate
7/16/2010,147.7092107,1.908658708,-2.854665969,Normal
7/17/2010,12.75891125,2.47715214,-0.918828776,Extreme
7/18/2010,77.44462824,-1.786709475,1.840468461,Normal
7/19/2010,56.55309141,0.257699628,1.784561582,Normal
7/20/2010,60.89808487,0.821393833,-0.031889107,Normal
7/21/2010,196.5893759,0.130964846,-0.164532391,Moderate
7/22/2010,128.5554827,-0.395541635,0.477044655,Normal
7/23/2010,143.5352316,-1.848146965,-1.683619737,Severe
7/24/2010,195.3235275,-0.070683845,0.156261749,Normal
7/25/2010,75.44035649,-0.592711034,-2.93372184,Normal
7/26/2010,160.3680337,1.773380175,-0.146642671,Severe
7/27/2010,86.90619266,1.581626155,-0.983693722,Normal
7/28/2010,173.9067344,-2.196007913,1.049217635,Extreme
7/29/2010,36.13150826,-2.468885685,0.830121505,Normal
7/30/2010,189.5372354,2.448923659,-0.714984719,Normal
7/31/2010,43.75434168,0.213050334,-2.956362111,Severe
8/1/2010,65.2441014,2.146805624,-1.486358224,Extreme
8/2/2010,151.2384468,-2.651093277,0.800087101,Extreme
8/3/2010,78.75102831,0.159093699,-2.565759942,Extreme
8/4/2010,121.6422754,0.236559087,-2.354145469,Extreme
8/5/2010,88.91470021,2.164212195,0.882210147,Moderate
8/6/2010,148.4739874,-2.414340011,1.534604406,Moderate
8/7/2010,45.66625047,-1.557326618,-1.070701752,Moderate
8/8/2010,11.69159745,-0.560770117,-0.061961607,Normal
8/9/2010,59.98587949,2.195048853,2.67426819,Extreme
8/10/2010,94.86173297,2.63329989,2.673261373,Extreme
8/11/2010,33.60401044,2.956347718,-1.154983353,Severe
8/12/2010,70.95945793,2.755160919,1.85992725,Severe
8/13/2010,79.99660366,-2.964349465,0.563664317,Severe
8/14/2010,11.47836874,-2.713749951,2.85290696,Normal
8/15/2010,116.6614496,-2.114359085,-0.134318582,Severe
8/16/2010,176.8686856,-0.906827419,1.648241208,Normal
8/17/2010,30.34858259,1.979508186,1.608822778,Extreme
8/18/2010,119.5616027,2.355937172,-0.015402794,Severe
8/19/2010,132.947841,-1.878993562,1.773780686,Extreme
8/20/2010,83.86693608,0.71798491,-1.433758,Moderate
8/21/2010,140.2195175,2.50417191,-2.266481782,Extreme
8/22/2010,82.1463087,-0.217609584,-0.449017532,Extreme
8/23/2010,100.9274576,-2.378738568,2.66178394,Severe
8/24/2010,1.470608911,-0.253118099,0.004467649,Extreme
8/25/2010,138.3440228,-0.745230586,0.811554832,Normal
8/26/2010,132.2685358,0.465947976,0.744974735,Severe
8/27/2010,7.680175465,-0.368047894,-2.204562796,Extreme
8/28/2010,73.65002148,-2.895924439,-0.658218706,Normal
8/29/2010,195.8063682,2.9639864,1.241633838,Extreme
8/30/2010,84.14731251,0.261241426,2.831940591,Normal
8/31/2010,100.389081,-0.158215467,-1.99189357,Normal
9/1/2010,181.9860316,2.727704229,-0.537348658,Moderate
9/2/2010,143.4523752,-2.064837794,-2.429437201,Extreme
9/3/2010,116.4140262,-1.864574385,-1.545741242,Moderate
9/4/2010,159.5609363,1.848088494,-0.73944394,Moderate
9/5/2010,172.8732533,-1.43501352,0.243859488,Severe
9/6/2010,91.37761435,1.795362638,-1.616598707,Normal
9/7/2010,95.02167299,-1.370799103,-1.634624033,Severe
9/8/2010,77.21018713,-2.800874219,1.666979875,Severe
9/9/2010,193.341228,0.102088343,2.775849978,Extreme
9/10/2010,139.4332509,-1.819881395,-1.058322193,Moderate
9/11/2010,16.64461324,1.547077758,1.127952112,Severe
9/12/2010,172.5919247,0.847197799,-1.451517232,Moderate
9/13/2010,96.11198817,2.541616008,2.56771353,Severe
9/14/2010,13.75078128,1.697930144,1.037414161,Severe
9/15/2010,109.943451,-1.915344271,1.816061128,Severe
9/16/2010,83.4328558,1.80094942,-2.703875741,Extreme
9/17/2010,175.549881,0.850422269,0.591035809,Moderate
9/18/2010,40.79892072,1.013709851,0.165673988,Normal
9/19/2010,165.2929219,1.993577316,-1.242018559,Moderate
9/20/2010,111.5377382,0.442944415,-1.42542009,Normal
9/21/2010,10.92206064,-0.203978914,0.480148814,Moderate
9/22/2010,194.3690603,0.819846212,1.23891381,Normal
9/23/2010,102.5230488,-1.212255426,-2.800963458,Severe
9/24/2010,58.17537085,-1.904417213,0.404409492,Moderate
9/25/2010,93.8813684,0.699527028,-1.977242826,Severe
9/26/2010,171.5715567,-1.596909785,-2.157823612,Severe
9/27/2010,60.98062488,-2.520509344,0.738716929,Extreme
9/28/2010,38.5352793,-2.996674892,-1.134779297,Severe
9/29/2010,25.81424939,0.649916408,-0.354718601,Moderate
9/30/2010,59.57187968,-0.827107299,-0.840007143,Severe
10/1/2010,156.0096174,1.513865824,0.890017921,Normal
10/2/2010,94.32527304,-0.74894161,-0.179281404,Normal
10/3/2010,45.49632074,-0.083979311,2.780751972,Normal
10/4/2010,33.23699992,-0.557490163,-0.885703445,Severe
10/5/2010,66.5458953,0.903448747,1.441706042,Moderate
10/6/2010,187.9848746,-0.863165028,-1.456244595,Moderate
10/7/2010,68.60534252,2.7826059,0.052518556,Normal
10/8/2010,197.6248152,2.61688192,0.315418511,Extreme
10/9/2010,97.04609115,2.088167416,-1.025344314,Normal
10/10/2010,35.83278366,2.521801623,-0.169316827,Normal
10/11/2010,178.2280184,-0.305161869,-1.324328173,Extreme
10/12/2010,92.07107463,0.218582381,-2.96399531,Moderate
10/13/2010,141.9342687,1.452555555,-1.70611019,Normal
10/14/2010,196.7423166,1.17687555,1.200385035,Extreme
10/15/2010,10.03507006,2.344071574,1.625778147,Severe
10/16/2010,19.33891196,1.297986164,-1.318782797,Normal
10/17/2010,144.0913483,2.987308249,-0.551742007,Extreme
10/18/2010,56.36500066,-0.908965201,-2.775806039,Severe
10/19/2010,36.86027939,1.997986453,-1.577622593,Moderate
10/20/2010,7.872375964,1.185808937,1.6753157,Severe
10/21/2010,4.369342397,1.148318671,0.635917622,Moderate
10/22/2010,154.8971206,-1.044986431,-1.765376868,Normal
10/23/2010,26.88668547,1.713610755,-1.455348029,Normal
10/24/2010,93.54412319,2.402256134,1.900812138,Moderate
10/25/2010,121.179363,-1.688709231,-1.745494782,Extreme
10/26/2010,85.67036011,0.752981023,-0.995053645,Normal
10/27/2010,5.421330467,-0.647191025,0.98615215,Moderate
10/28/2010,156.7003005,2.937288716,0.366674314,Severe
10/29/2010,2.102644908,-0.127003105,-0.234778769,Moderate
10/30/2010,152.3779789,-1.630078957,2.398446546,Severe
10/31/2010,178.6608988,-0.708854249,-1.681737224,Normal
11/1/2010,86.56798421,0.923030339,1.448519345,Severe
11/2/2010,107.1084946,-2.543463772,-2.045616956,Normal
11/3/2010,95.39667852,0.621611521,0.694403001,Severe
11/4/2010,77.84172372,2.587348555,2.22374138,Normal
11/5/2010,177.4849071,2.102176726,-0.252589287,Moderate
11/6/2010,178.7867021,-2.59395878,1.345767043,Severe
11/7/2010,67.16327293,2.960339272,1.922360118,Moderate
11/8/2010,123.0139508,1.192361542,-2.183841451,Severe
11/9/2010,185.3815124,-2.026315054,1.234961372,Severe
11/10/2010,192.4116998,-2.925503465,2.519046144,Extreme
11/11/2010,101.7918081,-1.972304182,0.458223659,Extreme
11/12/2010,90.56496106,2.029055524,-1.883266533,Extreme
11/13/2010,55.73886319,-2.87016405,-2.23834481,Extreme
11/14/2010,191.7743746,-1.601116178,-1.441588017,Extreme
11/15/2010,28.56286089,1.543833572,-2.378920386,Extreme
11/16/2010,115.9659152,0.516663215,0.08036443,Extreme
11/17/2010,56.5100535,1.696414262,-2.581771904,Moderate
11/18/2010,55.80165807,1.476903023,-1.659572252,Extreme
11/19/2010,80.99371748,-2.696391677,-0.360537337,Severe
11/20/2010,199.7585872,2.355068515,-0.156511498,Severe
11/21/2010,10.99326137,-1.637808994,0.392390911,Moderate
11/22/2010,115.7083636,0.320074641,1.233689777,Severe
11/23/2010,16.51443161,0.865728939,-2.716628162,Extreme
11/24/2010,30.904166,-1.988230735,-2.516274287,Extreme
11/25/2010,87.91258835,2.85738754,-2.634845089,Severe
11/26/2010,102.0919983,-0.071064263,-0.461098107,Moderate
11/27/2010,51.75848167,-2.654143826,-2.748912331,Severe
11/28/2010,63.29142617,2.623572269,1.476487601,Moderate
11/29/2010,17.39340405,0.517607059,-1.661998914,Moderate
11/30/2010,60.64395677,1.195159188,2.63527496,Normal
12/1/2010,193.3116879,0.15105474,-0.081577469,Extreme
12/2/2010,188.9414763,2.008427729,-0.322045485,Normal
12/3/2010,66.97565803,-2.801199227,1.683232156,Extreme
12/4/2010,114.1707873,-1.389729808,1.278923903,Normal
12/5/2010,181.9190782,-0.182109862,0.643854246,Extreme
12/6/2010,1.236764528,-2.540378302,2.610880238,Moderate
12/7/2010,162.1367141,1.235440016,-0.466444434,Extreme
12/8/2010,189.6739106,-0.638019516,1.851190055,Extreme
12/9/2010,18.26514687,-1.363992058,-0.719442326,Severe
12/10/2010,32.28953721,-2.979726919,2.030074046,Moderate
12/11/2010,192.1492606,1.31898187,-1.443152226,Normal
12/12/2010,107.5080287,2.002855853,-1.264397563,Severe
12/13/2010,2.839326894,-0.629756786,1.067217204,Severe
12/14/2010,51.52639975,0.385307862,-1.72372023,Moderate
12/15/2010,89.98873485,-1.633880244,-1.625074878,Extreme
12/16/2010,138.5817822,0.733185878,-1.168425426,Severe
12/17/2010,146.6320756,-2.92717525,1.073572618,Moderate
12/18/2010,199.0843026,-0.068136617,2.336328555,Normal
12/19/2010,57.50223988,0.865232891,1.047405907,Extreme
12/20/2010,107.6440201,2.509150639,1.966885466,Extreme
12/21/2010,106.6647096,-0.711985097,0.261363538,Extreme
12/22/2010,81.12905189,1.591141218,-2.586460672,Normal
12/23/2010,33.83237877,0.58612218,-2.397199931,Normal
12/24/2010,195.4913126,2.562072678,0.32635187,Moderate
12/25/2010,170.6634373,-0.609733946,-1.033194188,Severe
12/26/2010,99.66660566,-1.085427961,-1.676591558,Normal
12/27/2010,120.6490845,2.322851992,-0.199658436,Severe
12/28/2010,45.45221071,-2.704533592,0.998980445,Moderate
12/29/2010,108.7574141,-2.181687642,-0.690048314,Severe
12/30/2010,138.9940266,-2.505573392,1.815253543,Moderate
12/31/2010,103.0334057,2.058659739,1.431139479,Extreme
1/1/2011,198.0570341,-2.93635546,1.409489293,Extreme
1/2/2011,122.2683312,2.169942933,2.911138138,Normal
1/3/2011,74.19474252,-0.292393228,-1.228620136,Moderate
1/4/2011,154.4304055,-2.975848327,0.868353518,Moderate
1/5/2011,34.09250232,-0.590128937,2.132870041,Moderate
1/6/2011,76.90316274,-1.879194954,0.477146603,Normal
1/7/2011,69.39179008,0.746402925,1.737013057,Moderate
1/8/2011,86.36141902,1.07615274,-0.513286885,Moderate
1/9/2011,156.3559652,-0.074834578,0.542948074,Extreme
1/10/2011,96.83460643,-2.756882847,-2.666001643,Extreme
1/11/2011,158.8028901,0.936772826,2.914605635,Extreme
1/12/2011,115.2977806,2.052232702,1.800110889,Severe
1/13/2011,68.41388693,1.321945664,2.21285443,Moderate
1/14/2011,161.9957487,1.979747514,1.165765669,Normal
1/15/2011,47.65793411,-1.796942859,-1.883699803,Extreme
1/16/2011,44.87659596,2.333327638,-2.813829345,Moderate
1/17/2011,100.9005848,-1.066839296,2.187939646,Normal
1/18/2011,52.16984919,-2.919571114,-0.622016078,Severe
1/19/2011,1.81740699,2.060349878,-1.416810744,Extreme
1/20/2011,129.6595055,2.650927614,0.370037753,Extreme
1/21/2011,102.2187643,0.933349185,-0.474608865,Normal
1/22/2011,89.1035629,-1.611380217,0.909995974,Severe
1/23/2011,193.3937029,-1.489533214,-0.097240602,Normal
1/24/2011,114.2398368,-0.200442759,1.183398843,Moderate
1/25/2011,172.6863156,2.386986478,2.120539617,Extreme
1/26/2011,27.89004724,-2.102414063,-1.826657934,Severe
1/27/2011,113.8412926,1.955842018,-1.023402717,Severe
1/28/2011,173.5959253,-1.252183148,-0.379106481,Moderate
1/29/2011,116.6211515,1.851517017,2.772350688,Normal
1/30/2011,143.6028356,2.521627186,-0.807998319,Normal
1/31/2011,74.40871356,-0.435036768,-0.713400902,Normal
2/1/2011,18.48990341,-0.809696075,0.920835138,Normal
2/2/2011,91.58005903,1.813327914,-0.484801741,Extreme
2/3/2011,78.89587817,0.176897294,2.707342474,Extreme
2/4/2011,173.4120085,1.106694291,2.366812563,Normal
2/5/2011,48.79906047,0.736975422,0.080452667,Moderate
2/6/2011,193.3468455,-2.082666926,0.868651404,Extreme
2/7/2011,191.627624,2.068742162,-2.651816629,Moderate
2/8/2011,49.52632861,-1.825349332,1.174383168,Extreme
2/9/2011,69.6103911,2.593692864,1.243205238,Normal
2/10/2011,179.1111482,-1.496572251,-0.844804226,Severe
2/11/2011,193.3244442,1.40328584,-1.681902698,Extreme
2/12/2011,88.68782057,-1.292067639,2.490470411,Severe
2/13/2011,64.19940913,-1.093287548,-0.439770595,Moderate
2/14/2011,105.2188027,-1.139988883,0.922236629,Extreme
2/15/2011,137.5538413,1.487353524,-2.80002723,Extreme
2/16/2011,54.69490307,0.340890708,-0.515597001,Normal
2/17/2011,147.2946349,2.297714735,1.903552866,Extreme
2/18/2011,10.33147142,-1.155763685,-0.674543998,Normal
2/19/2011,9.858898553,1.151955132,0.618966961,Normal
2/20/2011,77.25754103,1.517691598,-1.740865197,Normal
2/21/2011,70.69463841,-2.091107322,-0.500846107,Severe
2/22/2011,63.12664307,-0.596463856,2.565826308,Extreme
2/23/2011,98.20395253,-0.103095034,0.398710498,Normal
2/24/2011,64.14671646,-0.865875661,2.411588755,Extreme
2/25/2011,38.45158369,-1.067324424,2.412115797,Moderate
2/26/2011,61.89390982,1.118519364,2.664886803,Severe
2/27/2011,194.9808546,-1.704801614,2.37234996,Extreme
2/28/2011,82.2226834,1.256344472,-2.980313226,Moderate
3/1/2011,88.94255537,2.610265178,2.604089349,Moderate
3/2/2011,115.308998,0.391185127,-2.175243365,Extreme
3/3/2011,196.6681537,0.66860542,-2.760442493,Moderate
3/4/2011,48.31997529,-2.586403787,-2.667668793,Severe
3/5/2011,136.2564221,2.186861422,-0.906502829,Severe
3/6/2011,143.1969387,-1.287313277,0.724824512,Normal
3/7/2011,121.4648834,0.690306993,-0.586132821,Normal
3/8/2011,17.71566793,2.874673018,-2.846674292,Moderate
3/9/2011,135.3744552,0.573015603,-0.141104195,Extreme
3/10/2011,12.81894221,1.348256925,-0.347215546,Severe
3/11/2011,119.2285299,-0.328082291,1.541095593,Severe
3/12/2011,147.9162354,-2.637804939,-1.322322609,Moderate
3/13/2011,42.19397812,1.785596097,-1.694812957,Moderate
3/14/2011,168.3244015,-2.790006952,-1.464366254,Extreme
3/15/2011,6.070761107,1.203946973,-1.177561064,Severe
3/16/2011,168.7625727,-2.862470561,0.59498924,Normal
3/17/2011,92.06581013,2.173831419,-0.170847087,Normal
3/18/2011,43.51758799,-2.054183785,-0.978632609,Extreme
3/19/2011,26.755629,0.085628973,-0.75411505,Severe
3/20/2011,190.6614335,0.582904227,-0.774458039,Extreme
3/21/2011,14.53311752,-0.254727556,2.834440168,Extreme
3/22/2011,39.81868399,-0.955419064,-1.602018072,Severe
3/23/2011,69.56446949,-0.193114223,1.908369362,Severe
3/24/2011,124.0469698,-1.131505477,1.249265026,Normal
3/25/2011,108.9602171,-0.371265918,-2.966579966,Extreme
3/26/2011,25.12869848,-0.846522054,2.959057309,Moderate
3/27/2011,57.94559675,0.397228941,1.538636224,Severe
3/28/2011,47.75035422,-1.572455027,1.094697518,Severe
3/29/2011,42.7085709,2.931939329,-0.568051754,Moderate
3/30/2011,82.2288673,0.00521972,0.331218533,Normal
3/31/2011,140.8062905,-1.835027536,-1.480374626,Severe
4/1/2011,43.49058644,-0.137599503,-2.787099569,Moderate
4/2/2011,73.33577594,2.198490777,2.016129951,Normal
4/3/2011,78.18348537,-2.869159241,2.378906962,Normal
4/4/2011,195.2913059,1.077324715,-2.02517618,Severe
4/5/2011,190.9332714,0.287806781,1.722336575,Moderate
4/6/2011,160.0275166,-1.982652006,1.44691604,Moderate
4/7/2011,48.33178416,1.904858636,-1.929749988,Severe
4/8/2011,13.60746282,-0.786692266,-0.469027185,Extreme
4/9/2011,63.38082754,-1.237187827,-0.463452475,Normal
4/10/2011,53.35890989,1.968751151,1.55978555,Extreme
4/11/2011,101.18516,0.831150277,2.025965435,Extreme
4/12/2011,155.545582,2.389554502,-2.431349272,Extreme
4/13/2011,171.6645878,0.779302222,0.377815409,Normal
4/14/2011,168.9728171,1.444905948,1.570490982,Extreme
4/15/2011,71.93511224,2.018675378,1.717143564,Moderate
4/16/2011,137.4468687,-2.671562185,-2.112038853,Normal
4/17/2011,62.5668395,1.656293753,0.153030859,Severe
4/18/2011,12.18110865,0.682238891,2.145352238,Extreme
4/19/2011,140.3130531,-2.582953221,-1.08888854,Extreme
4/20/2011,1.965510514,0.051467531,-0.449298607,Severe
4/21/2011,81.83651749,-2.505251532,1.826151068,Normal
4/22/2011,65.87585386,1.41568321,-2.464082873,Extreme
4/23/2011,138.6755077,0.279010283,2.156959739,Normal
4/24/2011,153.2490946,2.721441224,-1.1330597,Extreme
4/25/2011,60.81892719,-1.901187771,-2.9912981,Moderate
4/26/2011,162.3254029,0.636200715,-1.59504513,Severe
4/27/2011,58.7833521,-1.730507193,-2.462996155,Normal
4/28/2011,89.265272,0.684389908,-2.445690558,Moderate
4/29/2011,145.4037054,1.335898214,1.157014405,Extreme
4/30/2011,138.5840458,1.333825976,-1.716141986,Extreme
5/1/2011,197.4736945,1.890443944,2.608454178,Normal
5/2/2011,45.03220484,2.121301368,0.09866728,Severe
5/3/2011,132.4635827,-2.536369642,-0.239410452,Moderate
5/4/2011,121.9363817,-0.940397058,-0.394298891,Normal
5/5/2011,183.0196909,1.122735122,1.155525838,Extreme
5/6/2011,31.27242833,-0.008482276,-0.286423425,Normal
5/7/2011,150.3596327,-1.855944319,-2.228397863,Extreme
5/8/2011,113.6537233,0.316257421,2.281033084,Moderate
5/9/2011,54.93317396,-0.555386083,-0.429627906,Moderate
5/10/2011,94.88698283,-0.659770334,-2.555972546,Moderate
5/11/2011,66.75531941,1.858522305,0.176195925,Moderate
5/12/2011,115.8626806,-0.554409997,0.884081151,Severe
5/13/2011,177.8001222,-2.841272967,-1.346505215,Extreme
5/14/2011,113.8609969,-2.651619967,1.802042446,Severe
5/15/2011,126.3444837,2.13746425,1.018655076,Severe
5/16/2011,103.7495694,2.76360486,0.902047016,Extreme
5/17/2011,10.23310129,1.130456019,-0.475050283,Moderate
5/18/2011,46.57171138,-0.813790235,2.771491808,Normal
5/19/2011,98.40034589,2.631601895,-1.354864992,Extreme
5/20/2011,62.04705675,0.976818518,0.466233006,Normal
5/21/2011,36.35271955,2.066001295,-1.145669055,Moderate
5/22/2011,100.8265684,1.595113824,1.468828518,Extreme
5/23/2011,64.56195869,-0.725164105,-2.713251097,Moderate
5/24/2011,51.62152863,-0.127786795,-2.724636793,Moderate
5/25/2011,92.79708349,-1.883207074,1.865165817,Normal
5/26/2011,26.65685162,-1.247915397,-0.394391034,Extreme
5/27/2011,185.5491466,1.668753968,-0.952919672,Extreme
5/28/2011,173.5404196,2.363870351,0.645161173,Extreme
5/29/2011,141.5241171,1.34676254,1.211396063,Normal
5/30/2011,21.24276552,-0.20895782,-1.792791919,Severe
5/31/2011,155.1754509,-2.480944386,-1.887412552,Extreme
6/1/2011,161.5914656,-2.658312308,2.748904487,Severe
6/2/2011,153.5529235,-0.754046612,0.537985838,Extreme
6/3/2011,22.79317742,-0.217069687,-0.659301136,Extreme
